1.271374026109011457e-01 1.070730772084044768e-01 1.450044349697319768e-01 1.443456921049860731e-01 1.430610535185430909e-01 1.527834202521617946e-01 9.717597323973785339e-02 1.654545425324653873e-01 1.015710565447658226e-01 1.205727253258325055e-01 1.107669090531164524e-01 1.005772949189974452e-01 1.292560803964553917e-01 1.008122044062190470e-01 1.315194911272220268e-01 9.784933317584568191e-02 9.612169812128729118e-02 1.256583393931029469e-01 1.013498733180620698e-01 9.161652293161420824e-02 1.265734690384600347e-01 8.815651474159912071e-02 1.312736350260733376e-01 9.977728646194508610e-02 1.219416036886771942e-01 1.232747039218490687e-01 1.020222898526636918e-01 1.130168544676892484e-01 8.164939469934447136e-02 1.057254088921612128e-01 9.959422625885569480e-02 1.045710325215772479e-01 1.156643248472549318e-01 1.031743766808692758e-01 1.126583862808991227e-01 1.160656872516329929e-01 1.323584502234886884e-01 1.098645690382576839e-01 9.958384057302696601e-02 1.141593716516081380e-01 9.277055972831912967e-02 1.179537581868577989e-01 1.204102975643630002e-01 1.215471459108083963e-01 1.408704026863442649e-01 9.524263375128466658e-02 9.847894781221212812e-02 1.435132317489435094e-01 1.114986299643004192e-01 1.417914982758885500e-01 1.026304121311270717e-01 1.203073055885035825e-01 9.135016740599338769e-02 9.554367946034074410e-02 8.715260930398137373e-02 9.304132597295751428e-02 1.106025173310081627e-01 1.042853631354072885e-01 9.936713246710281167e-02 9.690693915874762365e-02 1.125541399831688910e-01 1.251060586011602527e-01 1.037424141892201862e-01 1.242679877043485620e-01 1.008348482104572258e-01 1.281260437294511889e-01 1.273862173788631591e-01 1.118246023747606344e-01 9.366820637171398289e-02 1.299544472190332089e-01 9.772859617413601208e-02 9.627447696403405863e-02 1.189306415871907857e-01 1.146538804414125312e-01 1.116063788892978081e-01 1.214526656513204989e-01 8.780963154541293614e-02 1.239034561860457573e-01 9.391207426550907122e-02 9.170388998476396158e-02 1.021500056207137325e-01 1.206022475289804247e-01 9.342430992195017991e-02 1.382950523146339039e-01 1.066535888454824693e-01 1.120597586862632639e-01 1.078450827274363977e-01 1.126586916736430077e-01 1.010957027355838256e-01 1.058639265970001409e-01 8.745585046727986922e-02 1.278535526330110417e-01 1.047971308151886549e-01 1.374561470555553944e-01 1.022501142774652344e-01 1.192503262022017591e-01 9.065993357908198880e-02 1.133195924970736707e-01 1.032680783252631351e-01 1.122439744762639829e-01 1.414844706569199917e-01 1.119895211418803077e-01 1.048913585336198190e-01 1.142596106133492578e-01 8.818115562388224860e-02 1.269068364368818591e-01 9.090554765680408655e-02 1.367224670191995450e-01 1.169652029838519902e-01 1.158851528124421187e-01 1.348980824650145016e-01 1.047660661947164423e-01 1.000501480725987380e-01 9.094906278171561997e-02 1.088616346354547709e-01 1.356299873175111081e-01 1.357623731920999111e-01 1.549074082898040938e-01 9.857499243954098711e-02 1.048542013329824552e-01 1.032291337949598625e-01 1.093617197551965681e-01 1.031893350549941413e-01 1.098201195080017734e-01 9.713538789341490121e-02 1.165144354421832479e-01 1.289903895342023599e-01 8.930228580982327302e-02 1.278871015190568006e-01 1.393593769618683698e-01 1.110701352446759049e-01 9.898867935823726927e-02 8.933345595486641422e-02 9.797997050820532461e-02 1.072656098647171291e-01 9.024165876883835646e-02 1.084448228746604237e-01 1.009834067011565334e-01 1.005417045428136508e-01 1.146745967342086836e-01 1.103235028592722822e-01 9.669422761077892114e-02 2.327306300625229807e-01 1.104770857648743887e-01 1.158150813304190396e-01 1.019361540902795210e-01 1.144812094681089687e-01 1.182468295902758260e-01 1.030601632626247238e-01 1.076347774870879542e-01 1.025208374948045065e-01 1.036640065306321107e-01 1.044249158810254541e-01 9.397333388457530801e-02 1.002751374099276893e-01 9.646067773766042741e-02 9.296321821234639071e-02 1.170471496017307933e-01 9.323314295035908805e-02 1.133985105411697281e-01 1.044402473588317837e-01 9.378317255662065033e-02 1.148426918597954122e-01 1.035000231833458489e-01 1.117187691924642623e-01 1.324730646649862065e-01 1.220357362780410959e-01 1.198109500717536857e-01 8.920491372471436864e-02 1.054202408031933574e-01 1.178040058044668853e-01 9.753306717153696626e-02 1.349513692775335949e-01 1.057051182289402286e-01 1.209804252948026848e-01 1.158490256215507497e-01 1.036887465431227673e-01 9.843924866206490987e-02 1.200472680758106064e-01 1.108886788800985401e-01 1.168291142358506979e-01 1.492859847244644989e-01 9.395181940758620676e-02 1.004627853472254140e-01 8.498109545804430343e-02 1.046876962297795532e-01 9.288215319225986977e-02 1.227098603478886801e-01 9.841894629782362014e-02 1.072670818393160197e-01 1.116165967256025626e-01 9.820963984167691008e-02 9.675758063178727109e-02 1.100700840011344939e-01 1.252069220466627830e-01 1.045473845157187665e-01 1.111846028664097569e-01 1.237227778209667867e-01 9.734567876904721972e-02 1.177507120766790177e-01 1.124933607037343491e-01 1.029648648916398346e-01 1.242160939613854848e-01 9.140533748226799260e-02 1.085692686159550890e-01 1.147288550283132869e-01 9.778458297317130232e-02 9.654986695319650591e-02 1.116188484881321247e-01 1.157143199754705337e-01 1.199943592232308454e-01 1.045206560895907549e-01 1.112259860797649713e-01 1.335372371176704875e-01 1.350491094929510971e-01 1.298742777887388622e-01 8.888307901024852797e-02 9.673061812440096607e-02 1.099784594783914798e-01 9.190140967994289700e-02 9.645468171987928163e-02 9.556673469306246893e-02 1.048233432651252822e-01 1.017860532809499730e-01 1.157308347252221370e-01 1.087688971906460855e-01 1.192319463898409010e-01 9.477564371656321818e-02 1.077344883166142520e-01 9.337321184118393957e-02 1.139770467256433634e-01 1.019659662641905773e-01 1.163335358882615495e-01 9.201272097299503794e-02 1.047562729511906932e-01 1.070056042935378093e-01 1.009208761988380360e-01 9.889917216651901433e-02 1.231036373804622469e-01 8.981526555993059324e-02 1.030739010643467041e-01 1.053289788166767021e-01 1.163778889502376235e-01 1.100253217766628266e-01 1.101758201882434285e-01 1.076960356538104180e-01 1.121018974297701837e-01 1.274489583582264218e-01 1.015269791696942342e-01 1.011930342632036267e-01 1.077446648916676603e-01 9.472407174507145589e-02 1.177509901636100975e-01 9.636568375886621352e-02 1.160847049973371403e-01 1.087440709709522474e-01 1.912478579079777696e-01 1.010884567021211322e-01 1.059919802151114698e-01 1.182899718707619979e-01 1.035154221756660747e-01 9.280859821244588637e-02 1.100290666518721622e-01 1.076495553929296967e-01 9.990379697001164350e-02 1.142375320221107743e-01 1.245575103839255821e-01 1.052745889859101058e-01 1.095753052535257677e-01 1.105314617559978729e-01 1.048666635748421450e-01 1.085658732790653475e-01 1.153007914877160478e-01 1.124564188352919908e-01 9.432917543602169219e-02 1.160930947683093961e-01 1.408401962898928883e-01 1.133580550406897425e-01 1.208579720296909105e-01 8.822612021000682259e-02 1.030433682169744902e-01 1.133657367117628240e-01 1.086506807129542646e-01 1.054173866948644733e-01 1.124079342972493373e-01 1.148723780137779205e-01 8.968045919289831247e-02 1.050095788739403846e-01 9.346130687914393220e-02 1.154449411480616416e-01 1.204525767889730176e-01 1.075128450714286088e-01 1.083333266737605827e-01 1.055545997258713481e-01 1.128530871049863854e-01 1.073219377475053832e-01 1.045458476189939645e-01 1.181714797527635002e-01 1.167638857107540645e-01 1.014148023222789796e-01 9.573604887867226410e-02 8.837435936968836281e-02 1.079099268051208899e-01 1.086218934863569796e-01 1.311878612492892449e-01 9.564796427352874331e-02 1.171952961974320473e-01 1.242711056007514830e-01 1.069064269037605930e-01 1.276211734167485290e-01 9.904908216115204667e-02 1.008427907509180377e-01 9.531379225305811054e-02 1.043733775927219026e-01 1.047197386889632820e-01 1.369623321413661610e-01 1.127646000442657920e-01 9.138187922172549826e-02 1.195741746131016997e-01 9.810668950365482310e-02 9.633401328894168614e-02 1.052669700690786331e-01 9.960186683448409017e-02 8.558117515398488973e-02 9.333208258144484737e-02 1.061196359099716574e-01 1.039674302141215811e-01 1.341039685347532318e-01 1.263302157360853273e-01 1.058047535180619003e-01 1.031812319384069754e-01 1.012340430678319025e-01 1.056667011074372275e-01 9.999141398680802539e-02 1.069960361375694308e-01 1.005708141767770597e-01 9.417850880746024556e-02 9.385616347501421486e-02 8.983478316292767274e-02 9.000281507675943204e-02 1.063757162592606220e-01 1.020454466614356404e-01 1.167080136841221472e-01 1.106229444246668581e-01 1.016968820389419215e-01 1.211784991407513917e-01 9.238620966516165878e-02 1.035511244762875316e-01 1.006099968049436882e-01 9.517317463265356769e-02 1.019983263410647878e-01 9.826123563689541374e-02 9.376568731569831505e-02 1.117548533467658256e-01 1.184768640389121247e-01 1.124778774992811758e-01 8.737697145411267574e-02 9.522241357283571517e-02 1.034390744624443803e-01 1.002684555394638410e-01 1.150895246532900040e-01 1.328373669071232777e-01 9.035922663667481092e-02 1.085679601393065713e-01 1.001512316300267741e-01 1.037556738465077039e-01 1.070944252595592561e-01 1.014191323725716909e-01 1.056269896783174483e-01 1.032416275507189313e-01 1.214214527882529343e-01 8.821835519177362306e-02 1.019538692480182612e-01 1.130875238980273978e-01 1.043917622357193459e-01 1.035137378080074055e-01 1.184864978287773346e-01 9.469404900317378304e-02 9.600224956915459629e-02 1.076103689039817207e-01 1.174404976574283527e-01 1.017528960790899800e-01 1.147479553779484768e-01 1.270596462918687219e-01 9.508486634984997243e-02 1.186232496676753734e-01 9.711358942528525162e-02 9.681585256486317792e-02 9.467159183422861612e-02 1.070181405731217422e-01 9.945086722034360283e-02 9.968501740527146993e-02 1.134402308265365089e-01 1.001849653145878705e-01 1.040213011252499736e-01 1.055518048069288145e-01 1.062561471474240266e-01 1.010563249985962919e-01 1.094963307649224893e-01 1.075282297702296747e-01 9.561777747567140606e-02 1.109198050515157186e-01 1.087493551604223618e-01 9.638807855245289102e-02 9.748853553511115100e-02 8.727247363370789490e-02 1.097840325587514931e-01 1.017424230892296638e-01 9.444658848887634017e-02 1.105140354618097814e-01 1.004889228644602478e-01 1.092275725092071714e-01 9.441467702255548766e-02 8.749161982764749879e-02 1.198825436107460590e-01 1.138181549018785210e-01 1.138581907101472862e-01 9.816764690159232587e-02 1.066466359885111514e-01 1.072573792206393678e-01 1.186067045375004958e-01 1.054782535361794699e-01 9.811318245400525717e-02 1.117541573017209744e-01 9.657518060190387055e-02 1.040214439712019018e-01 1.271624318897130179e-01 1.418446908490926528e-01 1.030231597794327297e-01 9.606131040202529892e-02 1.134905610328760528e-01 9.801314964168859889e-02 1.046171016418658284e-01 9.534336719886700451e-02 9.161469142512337904e-02 9.511173086866485382e-02 1.169014711912742810e-01 1.109111516784595519e-01 1.231892051434092250e-01 9.398092214375054765e-02 9.487354576640964765e-02 9.742213503612225101e-02 1.045245611447458700e-01 1.097971572423655645e-01 1.088124494329546638e-01 1.120116712168823109e-01 9.094208250835811302e-02 9.605642389500780587e-02 1.061908642012200088e-01 9.866497562926331011e-02 1.145284990930452024e-01 1.017361379740991945e-01 1.009267589491882888e-01 1.143833992256259591e-01 1.123299735962850487e-01 9.877295623667482760e-02 8.768982362229989225e-02 1.077241760777802732e-01 1.129618647151499483e-01 1.075133392111402714e-01 1.302139176479840399e-01 1.096316052720832379e-01 1.016991036521559255e-01 8.776751046123107414e-02 1.112816446872650494e-01 1.168676109132225638e-01 1.054261997427588526e-01 1.122468127851982411e-01 1.057020933402929713e-01 9.594133405780755353e-02 9.141169038501802124e-02 9.792314776064395265e-02 1.201115803435844620e-01 9.814602338676475801e-02 1.003354991823246084e-01 1.008055837489606060e-01 9.690334149514129303e-02 9.045422383272895550e-02 1.084934557104397235e-01 1.125366464979261627e-01 1.022824939104155090e-01 9.696815711371423174e-02 9.773892468528615207e-02 1.067821854098351120e-01 1.070425796044330441e-01 1.054710773412865232e-01 9.234443288604231304e-02 1.048909538736470803e-01 9.070792369024009705e-02 1.058170032434287422e-01 1.012983098034198753e-01 1.255484265765536567e-01 1.024665667548043113e-01 1.115154089025281875e-01 1.179976085666337299e-01 1.044805243033729431e-01 1.084938536584644370e-01 1.184152396674304497e-01 1.020270813968127965e-01 1.081158018289423706e-01 1.020613803864946628e-01 1.168494135118479105e-01 1.193210234396311076e-01 1.024501361471555627e-01 9.336833566371151305e-02 9.853685388118249566e-02 1.040425995783549329e-01 9.848337615961315350e-02 9.550092540776362882e-02 9.959258583657708275e-02 1.014121767999669882e-01 1.066697773979586594e-01 1.015477353412715111e-01 1.093498595044739286e-01 1.173251449598687463e-01 1.077907645144329102e-01 1.115063409756229806e-01 1.031900089606093140e-01 8.947099107746363245e-02 1.127409347211612844e-01 9.198694044219271615e-02 9.791067489686007541e-02 1.008901514085707024e-01 1.217547499746853834e-01 9.355037338243374356e-02 9.494618563591848692e-02 1.064755886640093296e-01 1.035196326615447637e-01 1.028584726133490723e-01 1.137187812842171963e-01 1.092355519692438381e-01 1.110399735011459860e-01 9.861316563651334466e-02 1.141949193205180069e-01 9.747396816367225048e-02 8.474573435211753270e-02 1.070667374735812805e-01 1.011529398684846703e-01 9.159421046447863146e-02 1.043732086786963442e-01 9.525852243618115889e-02 1.033501079158404279e-01 1.062297179059763785e-01 1.050529875818218689e-01 1.072912327283668255e-01 9.587402165966296685e-02 9.062543407969482490e-02 9.729641734580678214e-02 1.071860735936343290e-01 1.066707752383060648e-01 1.056730984224762554e-01 9.283893408529030056e-02 9.803137268483196054e-02 1.156040781831483566e-01 1.003911054215400472e-01 1.128468379251175990e-01 8.392883216822039083e-02 1.008358434615931193e-01 1.026534561568377690e-01 1.195693810205924607e-01 1.126197379422976819e-01 1.014829645830255672e-01 1.109342519803516031e-01 9.923908397975607365e-02 1.050986924161170094e-01 1.107088375821905224e-01 9.353881479685403899e-02 1.037714057228908138e-01 1.120950654453470446e-01 1.017120652256666979e-01 1.146224052747398109e-01 1.311410208100056429e-01 1.022462330826653248e-01 1.024720242442227203e-01 1.028508377251005773e-01 1.086168923491631633e-01 1.081426286740443804e-01 8.996395599942186294e-02 1.132384698297771303e-01 9.678918687068206739e-02 9.667337055065984563e-02 9.986236245828744584e-02 9.560318702736372853e-02 1.091036282792189477e-01 1.088641198744038363e-01 1.050995883766851630e-01 1.151987415750106714e-01 1.050486642292408207e-01 1.042051431670670825e-01 1.061773227967358763e-01 1.039360156414210618e-01 1.102240294825465178e-01 9.070712345696789469e-02 1.134731437380729485e-01 1.110466082374432645e-01 1.418717408300295690e-01 1.012444412680656297e-01 9.169952142204933210e-02 1.010393862897929484e-01 1.136084598446091415e-01 9.891318647457211788e-02 1.072817563011446984e-01 1.079045133029078729e-01 1.013043668427581478e-01 1.058581084133742856e-01 8.720849228996169211e-02 1.125314862669557353e-01 1.118546231045300932e-01 1.000202803360540627e-01 1.017623331724488572e-01 9.918431393971831322e-02 9.903790336668980010e-02 9.341141771516937864e-02 9.372479496334649995e-02 1.111376799798904774e-01 1.031288889427681571e-01 9.458645698204136421e-02 1.124415842859622927e-01 1.040397216315287615e-01 1.205845266357932904e-01 1.018767234057455090e-01 9.841729853634305358e-02 9.594136931848401550e-02 9.765384923323668087e-02 1.100093336152689061e-01 9.455817788379200506e-02 1.101810012557941920e-01 1.092923503027923848e-01 1.010264435626682389e-01 1.047081145599744190e-01 1.049871158248966430e-01 9.277659010081634738e-02 9.481901480440760310e-02 9.568573494359772225e-02 1.170456221449570205e-01 1.053610820505923168e-01 9.528838579485154892e-02 1.002070608879307712e-01 9.013105409286074898e-02 9.126865561330257948e-02 9.518199741675235914e-02 1.047132494687954551e-01 9.842254241846194740e-02 1.153988212865205004e-01 8.971850621987977059e-02 9.307110757512526700e-02 1.142508174554912465e-01 1.068161045232395440e-01 9.382725820851306464e-02 1.019723853102520034e-01 9.132694639525255897e-02 1.178599722242564540e-01 9.365533417231663993e-02 1.193807635134215561e-01 1.121475104271678069e-01 1.113209548893888678e-01 1.017092115031402039e-01 9.713950511088016715e-02 1.138810558158631081e-01 1.119240508709633541e-01 1.018750801797253108e-01 1.014916856669119821e-01 1.050484232588748262e-01 9.053073874001699162e-02 1.043102898204415069e-01 1.113157709738921142e-01 1.123795209734306938e-01 1.086831327068027153e-01 1.156440445232265885e-01 9.792276167154248534e-02 9.660608490328455311e-02 1.097847034827754836e-01 1.035836445698032349e-01 9.260732088702114395e-02 1.050698008450585141e-01 1.079900872173223253e-01 1.044863370754768039e-01 9.428207028433042980e-02 1.047046994606717907e-01 9.874129450902548177e-02 1.031332087063033948e-01 1.031141572933916700e-01 1.110627006303165354e-01 1.045314281296479408e-01 1.081669808817898731e-01 9.628826458668911237e-02 1.174011795263414648e-01 1.081216853821850843e-01 1.164857580232392803e-01 9.385313537547888829e-02 9.026705182536068350e-02 1.189678751877478180e-01 9.434878514758610057e-02 1.259687485561004350e-01 1.073167194272106884e-01 9.743991380615187048e-02 1.026599925205175512e-01 1.107774643793960900e-01 1.046697693214077435e-01 1.007813835088202242e-01 9.290272363211783679e-02 1.103587917447731576e-01 1.030666543174164340e-01 1.057443868511833002e-01 1.096368684124296028e-01 9.867956373443520501e-02 1.041520913064883924e-01 9.644927857754766187e-02 9.319911565655726593e-02 1.008194599113764883e-01 1.122404731546295248e-01 9.998886106297574794e-02 1.033193220405514423e-01 9.811674543910346713e-02 1.113820512297702403e-01 1.054885086608815803e-01 1.121666159003621710e-01 9.775068424455830851e-02 9.024840946504641970e-02 9.742304980690631722e-02 8.592444095632230383e-02 1.193223500532269304e-01 1.123476902799841054e-01 9.793489394514039159e-02 1.034787749141872215e-01 1.085742359475591473e-01 1.123976945690434576e-01 1.156139470222479343e-01 1.088821781414347628e-01 1.061921988898009567e-01 9.854518563715940205e-02 9.564110211429237285e-02 1.037782185706612043e-01 9.845581331846156581e-02 1.042933903452649830e-01 9.469161140228862794e-02 1.050438301038050942e-01 1.258819536667422356e-01 1.160535271196740797e-01 1.215063228210954971e-01 9.976505561233003916e-02 1.043514004567909492e-01 1.000539469874047321e-01 1.008695975478511447e-01 1.195489603734024298e-01 9.795809428053310619e-02 1.042413903368856060e-01 1.095602542548511082e-01 1.034886809294046500e-01 1.038965251478739527e-01 1.186001006136090663e-01 1.208907209518879228e-01 9.873740560966999535e-02 1.308887979536926538e-01 1.074384449987619145e-01 1.094267782578050713e-01 9.852523476691359139e-02 1.009166461620185640e-01 1.208617244285609960e-01 8.913302322743545114e-02 1.061400556012511709e-01 1.030525045025464104e-01 1.028435282409412288e-01 1.154909710175195531e-01 9.785739862888040430e-02 1.016219734668468433e-01 9.610147746018873893e-02 1.070793592189018539e-01 1.161478576287825887e-01 9.722507743373477729e-02 1.066146332599162971e-01 1.156746529811332608e-01 9.213334728375491278e-02 9.937605595712650786e-02 1.013594361440626063e-01 1.214726125486559200e-01 9.556417061462117724e-02 1.013909469684434600e-01 8.854068401703550639e-02 9.974085352294867479e-02 1.019867255458311445e-01 1.088006578132894864e-01 1.023364170761373315e-01 1.138704922411048481e-01 9.361466628241343901e-02 8.358421830284823439e-02 1.071908604859008601e-01 9.930554281591054411e-02 9.134957308840851997e-02 1.030753732178159854e-01 1.017929677992020221e-01 9.794789667347515716e-02 1.040734065894909355e-01 1.011582167586467795e-01 1.020021204744863685e-01 1.061404583201808055e-01 9.744100224072926864e-02 1.049638768221541618e-01 9.815944016143472728e-02 1.067256035589953800e-01 9.661647669523559800e-02 9.960285781370672997e-02 1.044735087878108648e-01 9.850624133250160397e-02 1.039525931810513781e-01 9.908487123544032493e-02 1.112481568595393294e-01 1.038152421909085826e-01 1.017572699843461576e-01 1.211607084985139443e-01 1.132407389488511162e-01 1.088240679421489665e-01 9.839853835851644637e-02 9.678338419214713162e-02 9.833432354337351411e-02 9.764658373295616312e-02 1.166397568294749443e-01 1.931280074706051841e-01 1.069825445045592682e-01 1.008295632880942261e-01 1.080282126413770472e-01 1.011153753590748328e-01 1.003854198166103939e-01 1.036824374231324758e-01 1.085654794264060002e-01 1.032480091856790710e-01 9.985830672721460188e-02 1.067685230291157694e-01 9.007962586030662799e-02 1.019026171689134674e-01 1.173197606304681589e-01 9.216182655939351986e-02 9.175926092063396711e-02 1.033683921862829230e-01 9.583257262750342897e-02 1.018102876945087137e-01 1.099768664454530281e-01 9.258596296696018635e-02 1.027533716185076024e-01 1.024015271192123128e-01 1.007082345052404543e-01 1.028209466091893204e-01 1.027478169085815074e-01 9.441157064116230402e-02 1.210075459742444015e-01 9.272118102870388623e-02 1.109584872107624992e-01 9.137719292245646829e-02 1.032389491772956885e-01 1.017360878635228533e-01 8.757288695701334613e-02 9.362456437571264889e-02 1.173924226246712832e-01 1.048430570497589920e-01 1.101459977334408868e-01 1.011517364254489459e-01 1.146147551365770956e-01 9.529554253401659181e-02 8.862662347954608499e-02 1.021552023535013676e-01 9.939965307807538397e-02 1.155126429476988903e-01 1.062676614848431234e-01 1.133073234379677746e-01 9.469919915979756186e-02 1.064593124977353950e-01 1.179326002716576255e-01 1.187411221507349152e-01 1.122110091674922844e-01 1.033267583125219574e-01 1.001659469028336052e-01 1.082205064524427440e-01 9.827621323870819325e-02 9.758232767676924824e-02 1.031398647758991066e-01 1.012881022146088356e-01 8.889515929626733148e-02 1.185712661854485400e-01 1.027721075463330497e-01 9.092220250455120001e-02 1.018906745047680473e-01 1.040117275024474985e-01 9.688882669872354858e-02 9.457020031600191223e-02 1.188572100152932576e-01 1.277520494025062570e-01 1.035050540162235633e-01 1.035750681185008959e-01 9.961339696569275481e-02 1.016988649646990012e-01 1.097334072629808643e-01 1.173502115357374781e-01 9.904493189785150420e-02 9.956183137579514841e-02 1.058196921894483944e-01 1.052499582176553428e-01 9.740667625370176552e-02 9.735167575401518225e-02 1.135373601966882806e-01 9.571279472712138081e-02 1.094228664371072746e-01 1.092502323381670665e-01 1.127711697063705359e-01 9.228351418882782542e-02 1.103185006009511360e-01 1.094737364988263018e-01 1.075755339738181382e-01 9.510547472898567278e-02 9.724567931383293340e-02 1.054606772019326399e-01 1.106748074466255977e-01 1.016186222394064170e-01 1.031777387532317458e-01 1.024405110004039526e-01 9.624233554629531284e-02 1.084418735468447165e-01 1.009808220827851932e-01 1.120574703754195767e-01 1.012621679179222661e-01 1.180616304185831411e-01 1.085597133951585885e-01 1.039569814764750577e-01 1.126256084883658359e-01 1.072510184274139411e-01 9.787442939388643626e-02 9.483226547939327400e-02 1.241198784837472674e-01 1.031948024837976707e-01 9.967731632784834761e-02 1.280364190922315126e-01 1.157381983668686609e-01 1.042468612715138493e-01 1.270533943664682863e-01 1.037194659685771042e-01 1.022704561294187492e-01 9.959249322388911974e-02 1.056489135741302543e-01 1.143585789132571945e-01 1.031167994431960305e-01 1.103248345863056951e-01 1.046344109991086124e-01 1.143316786587824097e-01 1.021236601099944630e-01 1.077976987057609054e-01 9.074532500398670154e-02 9.556622781688586810e-02 1.036159595182311044e-01 9.067480468098222668e-02 9.820096160184459133e-02 9.991502445881569883e-02 9.705680132846408736e-02 1.043193994651320788e-01 1.039302429919885529e-01 1.055256468133243669e-01 1.148015713692839140e-01 9.944122194761211009e-02 1.055474687396771166e-01 1.015110305764988646e-01 8.762496066423239305e-02 1.100297658431878961e-01 9.856659661715118370e-02 9.063318936072645160e-02 1.213836203123037777e-01 9.363303402883003945e-02 1.086104523479562989e-01 8.800786834403927228e-02 8.810839717379030656e-02 1.057888205473462018e-01 9.547615843187018392e-02 1.052967255609395802e-01 1.087239607738053615e-01 9.271355215937249206e-02 8.716378401703504808e-02 1.016775330342821193e-01 1.029720557211778742e-01 9.555987151316894246e-02 9.945840658653695709e-02 1.003957447838733641e-01 1.005166240941537670e-01 9.577205097395258271e-02 1.178628471220248275e-01 9.863976560947225469e-02 9.972373191445289831e-02 1.013887950240986158e-01 1.084060325381159401e-01 1.014285445079347175e-01 1.114880597537375173e-01 1.092498818624369761e-01 9.410810743780170795e-02 1.100061588949456381e-01 9.116587269856320230e-02 1.032580829940467071e-01 1.066707930850113589e-01 1.072846988059404649e-01 1.049520890419574221e-01 1.059557438245349037e-01 1.032571048502745059e-01 1.058845317572715827e-01 1.037429686804963724e-01 1.062932855247299135e-01
